episode_id,timestep,npc_health,npc_stamina,player_health,distance_to_player,allies_nearby,enemies_nearby,has_cover,escape_route,player_visible,player_attacking,npc_ammo,npc_weapon,player_weapon,npc_personality,time_since_seen,previous_action,npc_action,npc_health_ratio,player_health_ration,ammo_state,health_difference,ally_enemy_difference,threat_level
1836,4,53.78,63.08,47.28,6.89,4,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,13,ATTACK,ATTACK,0.5378000000000001,0.4728,MEDIUM,6.5,0,0
1836,5,53.78,63.08,47.28,6.89,4,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,14,ATTACK,SEARCH,0.5378000000000001,0.4728,MEDIUM,6.5,0,0
1836,6,53.78,63.08,47.28,6.89,4,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,15,SEARCH,ATTACK,0.5378000000000001,0.4728,MEDIUM,6.5,0,0
1836,7,53.78,63.08,47.28,6.89,4,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,16,ATTACK,ATTACK,0.5378000000000001,0.4728,MEDIUM,6.5,0,0
1836,8,53.78,63.08,47.28,6.89,4,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,17,ATTACK,TAKE_COVER,0.5378000000000001,0.4728,MEDIUM,6.5,0,0
1836,9,53.78,65.92,47.28,6.89,4,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,18,TAKE_COVER,SEARCH,0.5378000000000001,0.4728,MEDIUM,6.5,0,0
1836,10,53.78,65.92,47.28,6.89,3,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,19,SEARCH,ATTACK,0.5378000000000001,0.4728,MEDIUM,6.5,-1,1
1836,11,53.78,65.92,47.28,6.89,3,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,20,ATTACK,TAKE_COVER,0.5378000000000001,0.4728,MEDIUM,6.5,-1,1
1836,12,53.78,69.8,47.28,6.89,3,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,21,TAKE_COVER,ATTACK,0.5378000000000001,0.4728,MEDIUM,6.5,-1,1
1836,13,53.78,69.8,47.28,6.89,3,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,22,ATTACK,ATTACK,0.5378000000000001,0.4728,MEDIUM,6.5,-1,1
1836,14,53.78,69.8,47.28,6.89,3,4,1,1,0,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,23,ATTACK,CHASE,0.5378000000000001,0.4728,MEDIUM,6.5,-1,1
1836,15,53.78,65.16,47.28,3.25,3,4,1,1,1,0,11,SHOTGUN,SHOTGUN,AGGRESSIVE,0,CHASE,ATTACK,0.5378000000000001,0.4728,MEDIUM,6.5,-1,2
1836,16,53.78,65.16,47.28,3.25,3,4,1,1,1,1,9,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,ATTACK,0.5378000000000001,0.4728,MEDIUM,6.5,-1,4
1836,17,53.78,65.16,45.41,3.25,3,4,1,1,1,0,8,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,ATTACK,0.5378000000000001,0.45409999999999995,MEDIUM,8.370000000000005,-1,2
1836,18,50.08,65.16,39.67,3.25,3,4,1,1,1,1,5,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,ATTACK,0.5008,0.3967,LOW,10.409999999999997,-1,4
1836,19,50.08,65.16,34.96,3.25,3,4,1,1,1,0,2,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,ATTACK,0.5008,0.3496,LOW,15.119999999999997,-1,2
1836,20,50.08,65.16,29.74,3.25,3,4,1,1,1,0,1,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,ATTACK,0.5008,0.2974,LOW,20.34,-1,2
1836,21,50.08,65.16,29.74,3.25,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,TAKE_COVER,0.5008,0.2974,EMPTY,20.34,-1,4
1836,22,50.08,68.46,29.74,3.25,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,TAKE_COVER,0.5008,0.2974,EMPTY,20.34,-1,4
1836,23,50.08,72.03,29.74,3.25,3,4,1,1,1,0,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,ATTACK,0.5008,0.2974,EMPTY,20.34,-1,2
1836,24,50.08,72.03,29.74,3.25,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,TAKE_COVER,0.5008,0.2974,EMPTY,20.34,-1,4
1836,25,50.08,75.49,29.74,3.25,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,TAKE_COVER,0.5008,0.2974,EMPTY,20.34,-1,4
1836,26,49.1,79.12,29.74,3.25,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,TAKE_COVER,0.491,0.2974,EMPTY,19.360000000000003,-1,4
1836,27,49.1,81.99,29.74,3.25,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,TAKE_COVER,0.491,0.2974,EMPTY,19.360000000000003,-1,4
1836,28,49.1,84.77,29.74,3.25,3,4,1,1,1,0,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,CHASE,0.491,0.2974,EMPTY,19.360000000000003,-1,2
1836,29,44.41,83.53,29.74,1.5,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,CHASE,TAKE_COVER,0.44409999999999994,0.2974,EMPTY,14.669999999999998,-1,4
1836,30,44.41,84.9,29.74,1.5,3,4,1,1,1,0,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,SEARCH,0.44409999999999994,0.2974,EMPTY,14.669999999999998,-1,2
1836,31,38.41,84.9,29.74,1.5,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,SEARCH,ATTACK,0.38409999999999994,0.2974,EMPTY,8.669999999999998,-1,4
1836,32,38.41,84.9,29.74,1.5,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,TAKE_COVER,0.38409999999999994,0.2974,EMPTY,8.669999999999998,-1,4
1836,33,35.65,87.42,29.74,1.5,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,TAKE_COVER,0.3565,0.2974,EMPTY,5.91,-1,4
1836,34,35.65,88.78,29.74,1.5,3,4,1,1,1,0,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,ATTACK,0.3565,0.2974,EMPTY,5.91,-1,2
1836,35,35.65,88.78,29.74,1.5,3,4,1,1,1,0,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,ATTACK,0.3565,0.2974,EMPTY,5.91,-1,2
1836,36,35.65,88.78,29.74,1.5,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,TAKE_COVER,0.3565,0.2974,EMPTY,5.91,-1,4
1836,37,35.65,91.38,29.74,1.5,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,TAKE_COVER,0.3565,0.2974,EMPTY,5.91,-1,4
1836,38,35.65,93.2,29.74,1.5,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,TAKE_COVER,0.3565,0.2974,EMPTY,5.91,-1,4
1836,39,34.77,95.73,29.74,1.5,3,4,1,1,1,1,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,TAKE_COVER,0.3477,0.2974,EMPTY,5.030000000000005,-1,4
1836,40,34.77,97.96,29.74,1.5,3,4,1,1,1,0,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,TAKE_COVER,ATTACK,0.3477,0.2974,EMPTY,5.030000000000005,-1,2
1836,41,34.77,97.96,29.74,1.5,3,4,1,1,1,0,0,SHOTGUN,SHOTGUN,AGGRESSIVE,0,ATTACK,ATTACK,0.3477,0.2974,EMPTY,5.030000000000005,-1,2
1837,0,46.61,62.27,47.33,15.02,1,2,0,1,1,0,7,RIFLE,SMG,TACTICAL,0,PATROL,ATTACK,0.4661,0.4733,MEDIUM,-0.7199999999999989,-1,2
1837,1,46.61,62.27,47.33,15.02,0,2,0,1,1,0,5,RIFLE,SMG,TACTICAL,0,ATTACK,ATTACK,0.4661,0.4733,LOW,-0.7199999999999989,-2,2
1837,2,46.61,62.27,47.33,15.02,0,2,0,1,1,0,4,RIFLE,SMG,TACTICAL,0,ATTACK,ATTACK,0.4661,0.4733,LOW,-0.7199999999999989,-2,2
1837,3,46.61,62.27,37.45,15.02,0,2,0,1,1,0,2,RIFLE,SMG,TACTICAL,0,ATTACK,CHASE,0.4661,0.37450000000000006,LOW,9.159999999999997,-2,2
1837,4,46.61,57.57,37.45,13.91,0,2,0,1,1,0,2,RIFLE,SMG,TACTICAL,0,CHASE,ATTACK,0.4661,0.37450000000000006,LOW,9.159999999999997,-2,2
1837,5,46.61,57.57,35.47,13.91,0,2,0,1,1,1,1,RIFLE,SMG,TACTICAL,0,ATTACK,ATTACK,0.4661,0.3547,LOW,11.14,-2,4
1837,6,46.61,57.57,30.73,13.91,0,2,0,1,1,0,0,RIFLE,SMG,TACTICAL,0,ATTACK,CHASE,0.4661,0.3073,EMPTY,15.879999999999999,-2,2
1837,7,46.61,54.07,30.73,10.03,0,1,0,1,1,0,0,RIFLE,SMG,TACTICAL,0,CHASE,CHASE,0.4661,0.3073,EMPTY,15.879999999999999,-1,2
1837,8,46.61,52.64,30.73,7.55,0,1,0,1,1,0,0,RIFLE,SMG,TACTICAL,0,CHASE,SEARCH,0.4661,0.3073,EMPTY,15.879999999999999,-1,2
1837,9,46.61,52.64,30.73,7.55,0,1,0,1,1,1,0,RIFLE,SMG,TACTICAL,0,SEARCH,SEARCH,0.4661,0.3073,EMPTY,15.879999999999999,-1,4
1837,10,46.61,52.64,30.73,7.55,0,1,0,1,1,1,0,RIFLE,SMG,TACTICAL,0,SEARCH,CHASE,0.4661,0.3073,EMPTY,15.879999999999999,-1,4
1837,11,46.61,51.5,30.73,5.74,0,1,0,1,1,1,0,RIFLE,SMG,TACTICAL,0,CHASE,SEARCH,0.4661,0.3073,EMPTY,15.879999999999999,-1,4
1837,12,41.7,51.5,30.73,5.74,0,1,0,1,1,1,0,RIFLE,SMG,TACTICAL,0,SEARCH,SEARCH,0.41700000000000004,0.3073,EMPTY,10.970000000000002,-1,4
1837,13,34.1,51.5,30.73,5.74,0,1,0,1,1,1,0,RIFLE,SMG,TACTICAL,0,SEARCH,TAKE_COVER,0.341,0.3073,EMPTY,3.370000000000001,-1,4
1837,14,34.1,53.26,30.73,5.74,0,1,0,1,0,0,0,RIFLE,SMG,TACTICAL,1,TAKE_COVER,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-1,1
1837,15,34.1,53.26,30.73,5.74,0,1,0,1,0,0,0,RIFLE,SMG,TACTICAL,2,SEARCH,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-1,1
1837,16,34.1,53.26,30.73,5.74,0,1,0,1,0,0,0,RIFLE,SMG,TACTICAL,3,SEARCH,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-1,1
1837,17,34.1,53.26,30.73,5.74,0,1,0,1,0,0,0,RIFLE,SMG,TACTICAL,4,SEARCH,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-1,1
1837,18,34.1,53.26,30.73,5.74,0,1,0,1,0,0,0,RIFLE,SMG,TACTICAL,5,SEARCH,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-1,1
1837,19,34.1,53.26,30.73,5.74,0,1,0,1,0,0,0,RIFLE,SMG,TACTICAL,6,SEARCH,RETREAT,0.341,0.3073,EMPTY,3.370000000000001,-1,1
1837,20,34.1,54.86,30.73,8.6,0,1,0,1,0,0,0,RIFLE,SMG,TACTICAL,7,RETREAT,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-1,1
1837,21,34.1,54.86,30.73,8.6,0,1,0,1,0,0,0,RIFLE,SMG,TACTICAL,8,SEARCH,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-1,1
1837,22,34.1,54.86,30.73,8.6,0,1,0,1,1,1,0,RIFLE,SMG,TACTICAL,0,SEARCH,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-1,4
1837,23,34.1,54.86,30.73,8.6,0,1,0,1,1,0,0,RIFLE,SMG,TACTICAL,0,SEARCH,RETREAT,0.341,0.3073,EMPTY,3.370000000000001,-1,2
1837,24,34.1,55.91,30.73,11.77,0,1,0,0,1,0,0,RIFLE,SMG,TACTICAL,0,RETREAT,TAKE_COVER,0.341,0.3073,EMPTY,3.370000000000001,-1,2
1837,25,34.1,57.52,30.73,11.77,0,1,0,0,1,1,0,RIFLE,SMG,TACTICAL,0,TAKE_COVER,RETREAT,0.341,0.3073,EMPTY,3.370000000000001,-1,4
1837,26,34.1,59.95,30.73,14.96,0,1,0,0,1,0,0,RIFLE,SMG,TACTICAL,0,RETREAT,CHASE,0.341,0.3073,EMPTY,3.370000000000001,-1,2
1837,27,34.1,57.54,30.73,11.25,0,2,0,0,1,1,0,RIFLE,SMG,TACTICAL,0,CHASE,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-2,4
1837,28,34.1,57.54,30.73,11.25,0,2,0,0,1,0,0,RIFLE,SMG,TACTICAL,0,SEARCH,TAKE_COVER,0.341,0.3073,EMPTY,3.370000000000001,-2,2
1837,29,34.1,59.54,30.73,11.25,0,2,0,0,0,0,0,RIFLE,SMG,TACTICAL,1,TAKE_COVER,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-2,1
1837,30,34.1,59.54,30.73,11.25,0,2,0,0,0,0,0,RIFLE,SMG,TACTICAL,2,SEARCH,SEARCH,0.341,0.3073,EMPTY,3.370000000000001,-2,1
1839,0,67.41,55.61,83.79,17.6,1,2,1,0,1,0,29,SMG,RIFLE,AGGRESSIVE,0,PATROL,CHASE,0.6740999999999999,0.8379000000000001,HIGH,-16.38000000000001,-1,2
1839,1,67.41,53.3,83.79,13.84,1,2,1,0,1,1,29,SMG,RIFLE,AGGRESSIVE,0,CHASE,ATTACK,0.6740999999999999,0.8379000000000001,HIGH,-16.38000000000001,-1,4
1839,2,67.41,53.3,83.79,13.84,1,2,1,0,1,0,26,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.8379000000000001,HIGH,-16.38000000000001,-1,2
1839,3,67.41,53.3,66.04,13.84,1,2,1,0,1,0,23,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.6604000000000001,HIGH,1.3699999999999903,-1,2
1839,4,67.41,53.3,66.04,13.84,1,2,1,0,1,0,20,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.6604000000000001,HIGH,1.3699999999999903,-1,2
1839,5,67.41,53.3,62.08,13.84,1,2,1,0,1,0,19,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.6208,HIGH,5.329999999999998,-1,2
1839,6,67.41,53.3,58.04,13.84,1,2,1,0,1,0,18,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.5804,HIGH,9.369999999999997,-1,2
1839,7,67.41,53.3,54.21,13.84,1,2,1,0,1,0,16,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.5421,HIGH,13.199999999999996,-1,2
1839,8,67.41,53.3,54.21,13.84,1,2,1,0,1,0,15,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.5421,MEDIUM,13.199999999999996,-1,2
1839,9,67.41,53.3,42.8,13.84,1,2,1,0,1,1,13,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.428,MEDIUM,24.61,-1,4
1839,10,67.41,53.3,42.8,13.84,1,2,1,0,1,1,10,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.428,MEDIUM,24.61,-1,4
1839,11,67.41,53.3,36.79,13.84,1,2,1,0,1,0,8,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,2
1839,12,67.41,53.3,36.79,13.84,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,1,ATTACK,SEARCH,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,13,67.41,53.3,36.79,13.84,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,2,SEARCH,CHASE,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,14,67.41,50.98,36.79,12.28,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,3,CHASE,SEARCH,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,15,67.41,50.98,36.79,12.28,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,4,SEARCH,SEARCH,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,16,67.41,50.98,36.79,12.28,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,5,SEARCH,RETREAT,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,17,67.41,52.77,36.79,13.42,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,6,RETREAT,SEARCH,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,18,67.41,52.77,36.79,13.42,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,7,SEARCH,SEARCH,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,19,67.41,52.77,36.79,13.42,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,8,SEARCH,SEARCH,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,20,67.41,52.77,36.79,13.42,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,9,SEARCH,SEARCH,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,21,67.41,52.77,36.79,13.42,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,10,SEARCH,TAKE_COVER,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,22,67.41,54.63,36.79,13.42,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,11,TAKE_COVER,SEARCH,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,23,67.41,54.63,36.79,13.42,1,2,0,0,0,0,8,SMG,RIFLE,AGGRESSIVE,12,SEARCH,SEARCH,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,1
1839,24,67.41,54.63,36.79,13.42,1,2,0,0,1,0,8,SMG,RIFLE,AGGRESSIVE,0,SEARCH,ATTACK,0.6740999999999999,0.3679,MEDIUM,30.619999999999997,-1,2
1839,25,67.41,54.63,32.36,13.42,1,2,0,0,1,0,7,SMG,RIFLE,AGGRESSIVE,0,ATTACK,CHASE,0.6740999999999999,0.3236,MEDIUM,35.05,-1,2
1839,26,67.41,51.08,32.36,10.09,1,2,0,0,1,0,7,SMG,RIFLE,AGGRESSIVE,0,CHASE,ATTACK,0.6740999999999999,0.3236,MEDIUM,35.05,-1,2
1839,27,67.41,51.08,26.35,10.09,1,2,0,0,1,0,4,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6740999999999999,0.2635,LOW,41.059999999999995,-1,2
1839,28,64.91,51.08,26.35,10.09,2,2,0,0,1,1,3,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6491,0.2635,LOW,38.559999999999995,0,3
1839,29,64.91,51.08,23.16,10.09,2,2,0,0,1,0,1,SMG,RIFLE,AGGRESSIVE,0,ATTACK,ATTACK,0.6491,0.2316,LOW,41.75,0,1
1839,30,64.91,51.08,23.16,10.09,2,2,0,0,1,0,0,SMG,RIFLE,AGGRESSIVE,0,ATTACK,CHASE,0.6491,0.2316,EMPTY,41.75,0,1
1839,31,64.91,46.9,23.16,8.22,2,2,0,0,1,0,0,SMG,RIFLE,AGGRESSIVE,0,CHASE,CHASE,0.6491,0.2316,EMPTY,41.75,0,1
1839,32,64.91,45.44,23.16,5.16,2,2,0,0,1,1,0,SMG,RIFLE,AGGRESSIVE,0,CHASE,CHASE,0.6491,0.2316,EMPTY,41.75,0,3
1839,33,64.91,43.09,23.16,1.95,2,2,0,0,1,1,0,SMG,RIFLE,AGGRESSIVE,0,CHASE,CHASE,0.6491,0.2316,EMPTY,41.75,0,3
1839,34,60.15,41.49,23.16,1.5,2,2,0,0,1,1,0,SMG,RIFLE,AGGRESSIVE,0,CHASE,PATROL,0.6015,0.2316,EMPTY,36.989999999999995,0,3
1839,35,60.15,41.49,23.16,1.5,2,2,0,0,1,1,0,SMG,RIFLE,AGGRESSIVE,0,PATROL,SEARCH,0.6015,0.2316,EMPTY,36.989999999999995,0,3
1839,36,60.15,41.49,23.16,1.5,2,3,0,0,1,0,0,SMG,RIFLE,AGGRESSIVE,0,SEARCH,CHASE,0.6015,0.2316,EMPTY,36.989999999999995,-1,2
1839,37,55.06,40.08,23.16,1.5,2,3,0,0,1,1,0,SMG,RIFLE,AGGRESSIVE,0,CHASE,ATTACK,0.5506,0.2316,EMPTY,31.900000000000002,-1,4
1840,0,82.97,94.41,68.35,15.2,3,3,1,1,1,0,23,PISTOL,SMG,AGGRESSIVE,0,PATROL,ATTACK,0.8297,0.6835,HIGH,14.620000000000005,0,1
1840,1,82.97,94.41,68.35,15.2,3,3,1,1,1,0,21,PISTOL,SMG,AGGRESSIVE,0,ATTACK,ATTACK,0.8297,0.6835,HIGH,14.620000000000005,0,1
1840,2,82.97,94.41,61.97,15.2,3,3,1,1,1,0,18,PISTOL,SMG,AGGRESSIVE,0,ATTACK,ATTACK,0.8297,0.6197,HIGH,21.0,0,1
1840,3,82.97,94.41,61.97,15.2,3,3,1,1,0,0,18,PISTOL,SMG,AGGRESSIVE,1,ATTACK,SEARCH,0.8297,0.6197,HIGH,21.0,0,0
1840,4,82.97,94.41,61.97,15.2,3,3,1,1,0,0,18,PISTOL,SMG,AGGRESSIVE,2,SEARCH,TAKE_COVER,0.8297,0.6197,HIGH,21.0,0,0
1840,5,82.97,95.6,61.97,15.2,3,3,1,1,0,0,18,PISTOL,SMG,AGGRESSIVE,3,TAKE_COVER,CHASE,0.8297,0.6197,HIGH,21.0,0,0
1840,6,82.97,90.62,61.97,11.54,3,3,1,1,0,0,18,PISTOL,SMG,AGGRESSIVE,4,CHASE,SEARCH,0.8297,0.6197,HIGH,21.0,0,0
1840,7,82.97,90.62,61.97,11.54,3,3,1,1,0,0,18,PISTOL,SMG,AGGRESSIVE,5,SEARCH,SEARCH,0.8297,0.6197,HIGH,21.0,0,0
1840,8,82.97,90.62,61.97,11.54,3,3,1,1,0,0,18,PISTOL,SMG,AGGRESSIVE,6,SEARCH,SEARCH,0.8297,0.6197,HIGH,21.0,0,0
1840,9,82.97,90.62,61.97,11.54,3,3,1,1,0,0,18,PISTOL,SMG,AGGRESSIVE,7,SEARCH,TAKE_COVER,0.8297,0.6197,HIGH,21.0,0,0
1840,10,82.97,93.04,61.97,11.54,3,3,1,1,0,0,18,PISTOL,SMG,AGGRESSIVE,8,TAKE_COVER,SEARCH,0.8297,0.6197,HIGH,21.0,0,0
1840,11,82.97,93.04,61.97,11.54,3,3,1,1,1,1,18,PISTOL,SMG,AGGRESSIVE,0,SEARCH,ATTACK,0.8297,0.6197,HIGH,21.0,0,3
1840,12,82.97,93.04,44.25,11.54,3,3,1,1,1,0,15,PISTOL,SMG,AGGRESSIVE,0,ATTACK,ATTACK,0.8297,0.4425,MEDIUM,38.72,0,1
1840,13,82.97,93.04,32.65,11.54,3,3,1,1,1,1,12,PISTOL,SMG,AGGRESSIVE,0,ATTACK,ATTACK,0.8297,0.3265,MEDIUM,50.32,0,3
1840,14,82.97,93.04,17.38,11.54,3,3,1,1,1,1,9,PISTOL,SMG,AGGRESSIVE,0,ATTACK,ATTACK,0.8297,0.17379999999999998,MEDIUM,65.59,0,3
1840,15,82.97,93.04,17.38,11.54,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,1,ATTACK,SEARCH,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,16,82.97,93.04,17.38,11.54,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,2,SEARCH,SEARCH,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,17,82.97,93.04,17.38,11.54,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,3,SEARCH,SEARCH,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,18,82.97,93.04,17.38,11.54,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,4,SEARCH,SEARCH,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,19,82.97,93.04,17.38,11.54,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,5,SEARCH,SEARCH,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,20,82.97,93.04,17.38,11.54,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,6,SEARCH,CHASE,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,21,82.97,91.88,17.38,7.65,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,7,CHASE,SEARCH,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,22,82.97,91.88,17.38,7.65,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,8,SEARCH,SEARCH,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,23,82.97,91.88,17.38,7.65,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,9,SEARCH,SEARCH,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,24,82.97,91.88,17.38,7.65,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,10,SEARCH,SEARCH,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,25,82.97,91.88,17.38,7.65,3,3,1,1,0,0,9,PISTOL,SMG,AGGRESSIVE,11,SEARCH,CHASE,0.8297,0.17379999999999998,MEDIUM,65.59,0,0
1840,26,74.42,90.68,17.38,4.71,4,3,1,1,1,1,9,PISTOL,SMG,AGGRESSIVE,0,CHASE,ATTACK,0.7442,0.17379999999999998,MEDIUM,57.040000000000006,1,3
1840,27,74.42,90.68,12.36,4.71,4,3,1,1,1,0,6,PISTOL,SMG,AGGRESSIVE,0,ATTACK,ATTACK,0.7442,0.12359999999999999,MEDIUM,62.06,1,1
1840,28,74.42,90.68,12.36,4.71,4,3,1,1,1,1,3,PISTOL,SMG,AGGRESSIVE,0,ATTACK,ATTACK,0.7442,0.12359999999999999,LOW,62.06,1,3
1840,29,74.42,90.68,7.02,4.71,4,3,1,1,1,1,2,PISTOL,SMG,AGGRESSIVE,0,ATTACK,ATTACK,0.7442,0.0702,LOW,67.4,1,3
1840,30,74.42,90.68,7.02,4.71,4,3,1,1,0,0,2,PISTOL,SMG,AGGRESSIVE,1,ATTACK,PATROL,0.7442,0.0702,LOW,67.4,1,0
1840,31,74.42,90.68,7.02,4.71,4,3,1,1,0,0,2,PISTOL,SMG,AGGRESSIVE,2,PATROL,SEARCH,0.7442,0.0702,LOW,67.4,1,0
